City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
2597,Loukhi,RU,66.0764,33.0381,24.93,98,100,3.69,light snow
2598,Dhidhdhoo,MV,6.8833,73.1,81.34,76,89,4.81,overcast clouds
2599,Banjar,ID,-8.19,114.9675,78.66,89,92,4.5,overcast clouds
2600,Anchorage,US,61.2181,-149.9003,10.44,49,1,17.27,clear sky
2601,San Juan Capistrano,US,33.5017,-117.6626,70.18,64,2,1.01,clear sky
2602,Mnogovershinnyy,RU,53.9353,139.9242,19.35,94,100,12.5,snow
2603,Luebo,CD,-5.35,21.4167,71.49,98,100,1.12,overcast clouds
2604,Pouebo,NC,-20.4,164.5667,76.98,91,100,8.59,moderate rain
2605,Kalemie,CD,-5.9475,29.1947,69.3,92,89,5.1,moderate rain
2606,Bima,ID,-8.4667,118.7167,79.36,89,100,2.75,overcast clouds
2607,Souillac,MU,-20.5167,57.5167,75.58,88,75,17.27,light intensity shower rain
2608,Wamba,NG,8.9333,8.6,75.79,21,95,4.9,overcast clouds
2609,Marathon,US,44.9,-89.7668,36.93,61,1,4.61,light rain
2610,Labuhan,ID,-6.8844,112.2051,78.58,86,95,9.13,overcast clouds
2611,Kushmurun,KZ,52.4503,64.6311,2.55,95,10,3.29,clear sky
2612,Desnogorsk,RU,54.1508,33.2815,29.59,95,100,6.85,overcast clouds
2613,Senden,DE,48.3244,10.0444,40.1,89,100,3.0,overcast clouds
2614,Tezu,IN,27.9167,96.1667,58.15,53,29,3.71,scattered clouds
2615,General Roca,AR,-39.0333,-67.5833,72.0,21,15,26.15,few clouds
2616,Omsukchan,RU,62.5333,155.8,-4.38,98,100,6.91,overcast clouds
2617,Fort Nelson,CA,58.8053,-122.7002,0.99,85,90,3.44,light snow
2618,Makakilo City,US,21.3469,-158.0858,80.92,60,75,13.8,broken clouds
2619,Gamba,GA,-2.65,10.0,75.47,93,99,2.66,overcast clouds
2620,Khash,IR,28.2211,61.2158,43.36,33,0,3.49,clear sky
2621,Bowmore,US,34.9421,-79.3031,51.75,58,0,5.39,clear sky
2622,Ojinaga,MX,29.5667,-104.4167,69.42,30,1,0.0,clear sky
2623,Sorland,NO,67.667,12.6934,36.72,97,95,17.38,overcast clouds
2624,San Nicolas,PH,18.1725,120.5953,67.91,88,20,2.3,few clouds
2625,Pacific Grove,US,36.6177,-121.9166,57.07,72,100,7.0,light rain
2626,Uvat,RU,59.1433,68.8953,15.94,95,99,7.38,light snow
2627,Rocha,UY,-34.4833,-54.3333,70.05,74,66,8.19,broken clouds
2628,Posse,BR,-14.0931,-46.3694,69.84,94,100,3.91,overcast clouds
2629,Velizh,RU,55.6056,31.1967,32.77,99,100,6.06,light snow
2630,Lillesand,NO,58.2488,8.3778,35.64,100,90,2.3,mist
2631,Chilca,PE,-12.5211,-76.7372,69.96,88,22,7.94,few clouds
2632,Zeya,RU,53.75,127.2667,-5.67,84,42,1.54,scattered clouds
2633,Bereda,ES,43.2686,-7.5406,45.57,100,74,1.88,broken clouds
2634,Te Anau,NZ,-45.4167,167.7167,63.48,58,60,3.02,broken clouds
2635,Ust-Kuyga,RU,70.0167,135.6,-39.73,100,99,2.08,overcast clouds
2636,Sterling,US,39.0062,-77.4286,46.33,46,1,0.0,clear sky
2637,Sao Paulo Do Potengi,BR,-5.895,-35.7628,82.51,77,22,11.34,few clouds
2638,Charters Towers,AU,-20.1,146.2667,83.55,50,35,14.27,scattered clouds
2639,Puerto Maldonado,PE,-12.6,-69.1833,86.4,70,40,2.3,scattered clouds
2640,Kirakira,SB,-10.4544,161.9205,83.7,81,96,14.58,overcast clouds
2641,Qabaqcol,AZ,41.72,46.2647,44.64,79,56,2.01,broken clouds
2642,Bonfim,BR,3.0833,-59.95,80.24,74,100,7.18,overcast clouds
2643,Waingapu,ID,-9.6567,120.2641,81.48,78,97,1.25,overcast clouds
2644,Shizunai,JP,42.3339,142.3669,31.17,61,99,34.49,light snow
2645,Martapura,ID,-3.4167,114.85,77.09,100,40,3.44,scattered clouds
2646,Kieta,PG,-6.2167,155.6333,85.1,73,94,2.8,light rain
2647,Krasnoselkup,RU,65.7,82.4667,-16.78,92,100,5.95,overcast clouds
2648,Novominskaya,RU,46.3163,38.9586,38.3,74,100,16.6,overcast clouds
2649,Vostok,RU,46.4856,135.8833,1.53,96,100,8.01,light snow
2650,Gustavo Diaz Ordaz,MX,26.2333,-98.5833,67.78,45,1,6.76,clear sky
2651,Bhuj,IN,23.2667,69.6667,66.99,38,1,4.94,clear sky
2652,Sines,PT,37.9562,-8.8698,59.29,68,0,1.99,clear sky
2653,Namibe,AO,-15.1961,12.1522,71.4,77,53,5.46,broken clouds
2654,Cabedelo,BR,-6.9811,-34.8339,81.27,77,12,12.91,few clouds
2655,Zihuatanejo,MX,17.6333,-101.55,83.14,72,9,5.79,clear sky
2656,Evanton,GB,57.6638,-4.34,53.96,85,100,10.33,overcast clouds
2657,Kununurra,AU,-15.7667,128.7333,89.58,58,10,5.75,clear sky
2658,Port Dover,CA,42.7834,-80.1997,43.59,70,0,25.72,clear sky
2659,Marsa Matruh,EG,31.3525,27.2453,57.4,62,0,3.44,clear sky
2660,Tsabong,BW,-26.0217,22.401,77.05,45,100,16.24,overcast clouds
2661,Muli,MV,2.9167,73.5667,80.42,79,97,6.69,overcast clouds
2662,Teluk Nibung,ID,3.001,99.8164,73.83,94,75,5.97,broken clouds
2663,Pacifica,US,37.6138,-122.4869,55.96,91,90,7.0,moderate rain
2664,Orlik,RU,52.5178,99.825,-4.22,92,80,3.22,broken clouds
2665,Cockburn Town,TC,21.4612,-71.1419,78.76,69,40,9.22,scattered clouds
2666,Jizan,SA,17.3333,42.6667,76.14,49,0,3.91,clear sky
2667,Kommunisticheskiy,RU,61.6789,64.4819,8.74,98,95,4.34,overcast clouds
2668,Lodja,CD,-3.4833,23.4333,70.45,96,100,0.58,overcast clouds
2669,Avera,US,33.194,-82.5271,54.91,48,0,6.51,clear sky
2670,Tashtagol,RU,52.7657,87.8894,16.72,94,100,7.27,light snow
2671,Rio De Janeiro,BR,-22.9028,-43.2075,77.0,88,90,5.75,mist
2672,Cervo,ES,43.6702,-7.4101,47.52,83,86,5.3,overcast clouds
2673,Russell,US,32.3502,-85.1999,59.97,83,0,3.0,clear sky
2674,Guerrero Negro,MX,27.9769,-114.0611,66.34,48,41,10.04,scattered clouds
2675,Puerto Rondon,CO,6.2805,-71.1,80.33,57,83,5.86,broken clouds
2676,Progreso,MX,21.2833,-89.6667,84.11,78,27,14.83,scattered clouds
2677,Amboasary,MG,-25.0333,46.3833,76.84,88,18,4.99,few clouds
2678,Bandar,ID,2.05,99.75,72.12,99,100,2.17,overcast clouds
2679,Puri,IN,19.8,85.85,66.72,74,18,8.3,few clouds
2680,Evanston,US,42.0411,-87.6901,47.23,49,35,7.0,scattered clouds
2681,Chapais,CA,49.7834,-74.8492,26.38,95,100,11.07,light snow
2682,Agutaya,PH,11.148,120.9417,80.65,86,98,27.89,overcast clouds
2683,Kloulklubed,PW,7.0419,134.2556,81.1,80,74,14.23,broken clouds
2684,Garissa,KE,-0.4536,39.6401,78.24,73,100,10.27,overcast clouds
2685,Fort Abbas,PK,29.1925,72.8536,58.66,23,70,5.86,broken clouds
2686,Oistins,BB,13.0667,-59.5333,80.69,83,75,18.41,broken clouds
2687,Borba,BR,-4.3878,-59.5939,75.94,98,100,2.84,overcast clouds
2688,Henties Bay,NA,-22.116,14.2845,60.85,88,0,6.49,clear sky
2689,Portales,US,34.1862,-103.3344,63.1,14,0,5.99,clear sky
2690,Kushiro,JP,42.975,144.3747,31.15,55,20,17.27,few clouds
2691,Polson,US,47.6936,-114.1632,36.72,69,100,5.99,overcast clouds
2692,Sobolevo,RU,54.4299,31.8996,31.8,96,100,7.67,overcast clouds
2693,Shache,CN,38.4167,77.2406,21.25,64,18,3.18,few clouds
2694,Luena,AO,-11.7833,19.9167,65.44,90,99,3.67,overcast clouds
2695,Taoudenni,ML,22.6783,-3.9836,67.87,17,57,14.14,broken clouds
2696,Mwinilunga,ZM,-11.7358,24.4293,64.9,84,95,3.15,overcast clouds
2697,Suihua,CN,46.6406,126.9969,-7.24,94,63,5.59,broken clouds
2698,Kamenka,RU,51.3223,42.7678,17.74,66,55,12.08,broken clouds
2699,Niamey,NE,13.5137,2.1098,77.29,19,0,2.3,clear sky
2700,Okotoks,CA,50.7289,-113.9828,31.15,72,3,1.99,clear sky
2701,Klyuchi,RU,52.2667,79.1667,1.0,95,62,6.49,broken clouds
2702,Chapleau,CA,47.8405,-83.4034,32.09,74,1,11.5,clear sky
2703,Talalayivka,UA,50.9578,31.9209,37.44,82,100,7.9,overcast clouds
2704,Atar,MR,20.5169,-13.0499,70.83,16,82,8.68,broken clouds
2705,Jacarau,BR,-6.6122,-35.2928,76.08,81,18,8.88,few clouds
2706,Raton,US,36.9034,-104.4391,63.21,3,1,17.27,clear sky
2707,Svetlyy,RU,54.675,20.1347,30.25,95,100,8.57,overcast clouds
2708,Kysyl-Syr,RU,63.8986,122.7617,-23.69,98,100,6.55,overcast clouds
2709,Foso,GH,5.7012,-1.2866,76.84,91,87,3.02,overcast clouds
2710,Usogorsk,RU,63.4106,48.6872,3.79,93,72,5.01,broken clouds
2711,Jimani,DO,18.4917,-71.8502,79.29,60,14,2.39,few clouds
2712,Vanino,RU,49.0869,140.2543,20.39,70,100,16.35,overcast clouds
2713,Kutum,SD,14.2,24.6667,65.41,33,47,5.97,scattered clouds
2714,Raudeberg,NO,61.9875,5.1352,43.86,85,98,8.99,overcast clouds
2715,Aksarka,RU,66.5606,67.7975,-9.51,100,90,2.33,overcast clouds
2716,Kimbe,PG,-5.5502,150.1429,78.22,92,100,1.3,overcast clouds
2717,Basco,PH,20.4487,121.9702,75.97,67,53,23.8,broken clouds
2718,Eureka,US,40.8021,-124.1637,53.92,91,100,4.0,overcast clouds
2719,Port-Gentil,GA,-0.7193,8.7815,79.45,81,99,6.17,overcast clouds
2720,Pokrovskoye,RU,47.4157,38.8971,35.22,67,100,18.12,overcast clouds
2721,Port Shepstone,ZA,-30.7414,30.455,73.69,90,100,4.92,overcast clouds
2722,Horki,BY,54.2861,30.9842,33.15,97,100,6.93,light snow
2723,Snyder,US,32.7179,-100.9176,69.94,11,1,13.8,clear sky
2724,Buraydah,SA,26.326,43.975,50.45,32,73,5.53,broken clouds
2725,Jiexiu,CN,37.0244,111.9125,29.3,37,0,3.74,clear sky
2726,Chebarkul,RU,54.9749,60.3633,10.06,84,61,5.06,broken clouds
2727,Tubuala,PA,9.5167,-79.0333,82.51,80,98,12.88,overcast clouds
2728,Kusa,RU,55.3383,59.4406,4.86,95,90,2.66,overcast clouds
2729,Daru,PG,-9.0763,143.2092,79.16,87,100,12.44,overcast clouds
2730,Roebourne,AU,-20.7833,117.1333,89.94,22,0,10.56,light rain
2731,Isilkul,RU,54.9109,71.2728,10.72,90,95,10.42,overcast clouds
2732,San Andres,CO,12.5847,-81.7006,82.42,78,75,8.05,broken clouds
2733,Tymovskoye,RU,50.8456,142.655,18.37,96,100,4.97,light snow
2734,Nerchinskiy Zavod,RU,51.3088,119.61,-2.2,100,100,2.59,overcast clouds
2735,Sumbe,AO,-11.2061,13.8437,76.91,91,88,4.52,moderate rain
2736,Opuwo,NA,-18.0607,13.84,73.13,63,37,11.05,light rain
2737,Nisia Floresta,BR,-6.0911,-35.2086,83.21,78,11,10.31,few clouds
2738,El Reno,US,35.5323,-97.955,58.21,21,1,24.16,clear sky
2739,Geraldton,AU,-28.7667,114.6,61.21,72,58,6.91,broken clouds
2740,Puerto Ayora,EC,-0.7393,-90.3518,69.33,92,99,7.74,overcast clouds
2741,Lavrentiya,RU,65.5833,-171.0,-14.46,88,16,3.27,few clouds
2742,Airai,TL,-8.9266,125.4092,66.88,78,100,1.05,overcast clouds
2743,Xichang,CN,27.8964,102.2634,42.46,90,69,0.78,broken clouds
2744,Mataura,NZ,-46.1927,168.8643,64.47,42,59,3.27,broken clouds
2745,Rikitea,PF,-23.1203,-134.9692,77.65,76,87,8.63,light rain
2746,Busselton,AU,-33.65,115.3333,51.08,60,100,8.81,overcast clouds
2747,Sawtell,AU,-30.3833,153.1,71.62,68,40,13.8,scattered clouds
2748,Patnanungan,PH,14.7833,122.1833,78.67,83,100,24.14,overcast clouds
2749,Abu Kamal,SY,34.4506,40.9171,55.54,47,100,1.88,overcast clouds
2750,New Norfolk,AU,-42.7826,147.0587,64.92,50,11,3.0,few clouds
2751,Kortkeros,RU,61.8106,51.5806,1.4,96,89,4.83,overcast clouds
2752,Sitka,US,57.0531,-135.33,35.49,69,90,8.05,overcast clouds
2753,Foca,TR,38.6703,26.7566,56.61,83,100,16.82,light rain
2754,Georgetown,MY,5.4112,100.3354,78.89,80,20,3.44,few clouds
2755,Hilo,US,19.7297,-155.09,83.28,54,16,7.49,few clouds
2756,Carnarvon,AU,-24.8667,113.6333,70.75,68,3,19.86,clear sky
2757,Vidim,RU,56.4088,103.1106,5.04,97,100,3.85,overcast clouds
2758,Arraial Do Cabo,BR,-22.9661,-42.0278,76.69,89,86,22.39,overcast clouds
2759,Inta,RU,66.0317,60.1659,10.58,94,100,11.83,overcast clouds
2760,Ushuaia,AR,-54.8,-68.3,41.94,66,52,14.67,broken clouds
2761,Pangody,RU,65.85,74.4859,-27.44,99,19,5.23,few clouds
2762,Provideniya,RU,64.3833,-173.3,-8.64,64,0,2.24,clear sky
2763,Nexo,DK,55.0607,15.1306,39.29,91,100,10.27,overcast clouds
2764,Cherskiy,RU,68.75,161.3,-43.15,100,50,1.59,scattered clouds
2765,Komsomolskiy,UZ,40.4272,71.7189,35.02,37,43,1.57,scattered clouds
2766,Albany,US,42.6001,-73.9662,40.8,45,0,9.08,clear sky
2767,Grindavik,IS,63.8424,-22.4338,41.47,87,75,17.27,broken clouds
2768,Jamestown,US,42.097,-79.2353,40.71,50,0,10.0,clear sky
2769,Mahebourg,MU,-20.4081,57.7,73.26,74,91,12.26,overcast clouds
2770,Ulladulla,AU,-35.35,150.4667,66.87,66,1,4.79,clear sky
2771,Vaini,TO,-21.2,-175.2,77.76,79,22,17.85,light rain
2772,Vizianagaram,IN,18.1167,83.4167,74.71,85,33,4.63,scattered clouds
2773,Adiake,CI,5.2863,-3.304,83.79,85,29,6.22,scattered clouds
2774,Saskylakh,RU,71.9167,114.0833,-44.9,100,70,3.33,broken clouds
2775,Riyadh,SA,24.6877,46.7219,51.94,30,36,5.99,scattered clouds
2776,Otane,NZ,-39.8833,176.6333,71.38,88,100,7.49,overcast clouds
2777,Ribeira Grande,PT,38.5167,-28.7,58.69,53,100,18.77,overcast clouds
2778,Bethel,US,41.3712,-73.414,42.93,48,0,5.84,clear sky
2779,Gonaives,HT,19.45,-72.6833,77.34,74,7,7.49,clear sky
2780,Oranjemund,NA,-28.55,16.4333,61.83,92,56,2.77,broken clouds
2781,Samarai,PG,-10.6167,150.6667,83.59,75,100,11.1,overcast clouds
2782,East London,ZA,-33.0153,27.9116,71.85,95,100,7.87,light rain
2783,Punta Arenas,CL,-53.15,-70.9167,50.11,34,0,23.02,clear sky
2784,La Plata,AR,-34.9215,-57.9545,78.71,78,70,8.81,broken clouds
2785,Castro,BR,-24.7911,-50.0119,71.85,49,92,4.38,overcast clouds
2786,Port Elizabeth,ZA,-33.918,25.5701,71.1,88,90,4.61,overcast clouds
2787,Hithadhoo,MV,-0.6,73.0833,80.83,79,100,11.1,overcast clouds
2788,Almaznyy,RU,48.0448,40.045,26.74,58,100,17.29,overcast clouds
2789,Avarua,CK,-21.2078,-159.775,73.45,94,75,11.5,heavy intensity rain
2790,Quelimane,MZ,-17.8786,36.8883,79.81,77,14,8.1,few clouds
2791,Pimentel,PE,-6.8367,-79.9342,67.87,82,73,11.03,broken clouds
2792,Sayat,TM,38.7839,63.8803,45.63,84,99,7.65,overcast clouds
2793,Barrow,US,71.2906,-156.7887,-15.88,99,91,9.28,overcast clouds
2794,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.21,90,90,21.83,overcast clouds
2795,Tessalit,ML,20.1986,1.0114,69.76,9,14,8.93,few clouds
2796,Catuday,PH,16.2923,119.8062,77.05,74,80,10.02,broken clouds
2797,Suntar,RU,62.1444,117.6319,-15.81,95,100,6.55,overcast clouds
2798,Katsuura,JP,35.1333,140.3,54.1,62,80,14.97,broken clouds
2799,Aosta,IT,45.7667,7.4167,28.9,68,5,2.75,clear sky
2800,Tilichiki,RU,60.4667,166.1,-7.87,81,100,17.67,overcast clouds
2801,Uxbridge,US,42.0773,-71.6295,42.15,57,3,1.99,clear sky
2802,Tuktoyaktuk,CA,69.4541,-133.0374,-9.38,96,100,14.97,overcast clouds
2803,Mar Del Plata,AR,-38.0023,-57.5575,68.88,83,100,8.01,overcast clouds
2804,Gizo,SB,-8.103,156.8419,84.45,74,67,6.38,broken clouds
2805,Dingle,PH,10.9995,122.6711,76.8,92,88,8.25,overcast clouds
2806,Isangel,VU,-19.55,169.2667,83.21,77,100,10.02,overcast clouds
2807,Alice Springs,AU,-23.7,133.8833,80.15,34,26,10.36,scattered clouds
2808,Bluff,NZ,-46.6,168.3333,64.8,71,22,7.27,few clouds
2809,Husavik,IS,66.0449,-17.3389,33.08,79,95,13.69,overcast clouds
2810,The Hammocks,US,25.6715,-80.4445,79.02,80,7,3.0,clear sky
2811,Sibolga,ID,1.7427,98.7792,75.42,91,100,1.19,overcast clouds
2812,Rusape,ZW,-18.5278,32.1284,64.09,73,42,4.7,scattered clouds
2813,Hanover,DE,52.3705,9.7332,48.87,95,90,10.36,light intensity drizzle
2814,Xining,CN,36.6167,101.7667,21.27,30,0,2.53,clear sky
2815,Hermanus,ZA,-34.4187,19.2345,64.9,88,62,7.61,broken clouds
2816,Agirish,RU,61.9247,63.0231,10.42,90,98,4.85,overcast clouds
2817,Bredy,RU,52.4153,60.3411,6.69,86,7,5.1,clear sky
2818,Male,MV,4.1748,73.5089,81.59,76,95,11.79,overcast clouds
2819,Rovaniemi,FI,66.5,25.7167,26.01,100,90,6.91,fog
2820,Bambous Virieux,MU,-20.3428,57.7575,73.22,73,90,12.37,overcast clouds
2821,Lompoc,US,34.6391,-120.4579,65.08,64,0,11.01,clear sky
2822,Cape Town,ZA,-33.9258,18.4232,66.61,79,20,1.99,few clouds
2823,Byron Bay,AU,-28.65,153.6167,75.18,77,95,10.49,overcast clouds
2824,Victoria,HK,22.2855,114.1577,65.32,70,53,7.0,broken clouds
2825,Fuling,CN,29.7022,107.3919,49.78,90,98,2.13,overcast clouds
2826,Gat,IL,31.61,34.7642,71.78,31,100,1.74,overcast clouds
2827,Esperance,AU,-33.8667,121.9,58.33,53,68,4.38,broken clouds
2828,Bara,NG,10.3744,10.7288,73.18,26,86,8.03,overcast clouds
2829,Bubaque,GW,11.2833,-15.8333,81.21,73,21,13.27,few clouds
2830,Chateauroux,FR,46.8167,1.7,48.2,93,90,4.61,overcast clouds
2831,Constitucion,CL,-35.3333,-72.4167,57.96,62,1,18.7,clear sky
2832,Mchinji,MW,-13.7984,32.8802,68.2,56,0,4.59,clear sky
2833,Hamada,JP,34.8833,132.0833,45.0,70,85,9.04,light rain
2834,Luchenza,MW,-16.0069,35.3095,77.38,47,88,2.93,overcast clouds
2835,Pevek,RU,69.7008,170.3133,-32.93,96,13,1.54,few clouds
2836,Cabo San Lucas,MX,22.8909,-109.9124,79.52,66,69,4.52,broken clouds
2837,Yelizovo,RU,53.1873,158.3805,28.54,74,75,4.0,broken clouds
2838,Nishihara,JP,26.1842,127.7558,67.28,73,75,21.85,broken clouds
2839,Ponta Do Sol,PT,32.6667,-17.1,64.0,78,46,1.7,scattered clouds
2840,Kodiak,US,57.79,-152.4072,15.28,72,12,24.7,few clouds
2841,Tiksi,RU,71.6872,128.8694,-18.94,100,100,2.89,overcast clouds
2842,Pisco,PE,-13.7,-76.2167,66.02,93,36,7.25,scattered clouds
2843,Mikhaylovka,RU,50.06,43.2379,21.78,61,89,11.81,overcast clouds
2844,Betare Oya,CM,5.6,14.0833,72.86,32,79,5.03,broken clouds
2845,Rosetta,EG,31.4044,30.4164,65.12,64,100,6.76,overcast clouds
2846,Laguna,US,38.421,-121.4238,54.41,88,90,3.0,mist
2847,Atuona,PF,-9.8,-139.0333,79.11,78,15,18.97,few clouds
2848,Ingham,US,42.6,-84.3833,43.02,59,1,3.44,clear sky
2849,Birao,CF,10.2849,22.7882,72.18,30,78,5.86,broken clouds
2850,Hobart,AU,-42.8794,147.3294,65.26,58,20,4.0,few clouds
2851,Half Moon Bay,US,37.4636,-122.4286,56.14,90,75,5.99,mist
2852,Batemans Bay,AU,-35.7167,150.1833,73.2,61,2,4.09,clear sky
2853,Thompson,CA,55.7435,-97.8558,-4.92,100,95,2.68,overcast clouds
2854,Dikson,RU,73.5069,80.5464,-16.83,95,96,15.1,overcast clouds
2855,Bredasdorp,ZA,-34.5322,20.0403,60.28,86,100,3.74,overcast clouds
2856,Belyy Yar,RU,53.6039,91.3903,15.69,79,40,8.95,light shower snow
2857,Festus,US,38.2206,-90.396,51.26,40,0,7.56,clear sky
2858,Kindu,CD,-2.95,25.95,71.1,92,100,0.92,overcast clouds
2859,Lodwar,KE,3.1191,35.5973,82.76,41,100,19.13,overcast clouds
2860,Lorengau,PG,-2.0226,147.2712,82.96,82,100,15.28,overcast clouds
2861,Port Moresby,PG,-9.4431,147.1797,81.28,78,99,5.19,overcast clouds
2862,Nikolskoye,RU,59.7035,30.7861,24.4,99,100,3.29,light snow
2863,Harlingen,US,26.1906,-97.6961,68.09,56,30,10.07,scattered clouds
2864,Quatre Cocos,MU,-20.2078,57.7625,73.09,72,89,12.17,overcast clouds
2865,Yellowknife,CA,62.456,-114.3525,8.56,91,100,8.01,overcast clouds
2866,Upernavik,GL,72.7868,-56.1549,6.24,92,100,10.6,overcast clouds
2867,Taltal,CL,-25.4,-70.4833,63.52,76,26,4.56,scattered clouds
2868,Padang,ID,-0.9492,100.3543,77.05,93,100,1.66,overcast clouds
2869,Qaanaaq,GL,77.484,-69.3632,-3.71,72,79,3.78,broken clouds
2870,Saint George,US,37.1041,-113.5841,61.27,36,8,1.99,clear sky
2871,Maragogi,BR,-9.0122,-35.2225,79.03,79,21,11.36,few clouds
2872,Bambanglipuro,ID,-7.95,110.2833,62.6,83,96,3.62,overcast clouds
2873,Ahipara,NZ,-35.1667,173.1667,70.56,92,100,7.27,overcast clouds
2874,Lensk,RU,60.7253,114.9278,-13.02,98,100,3.62,overcast clouds
2875,Hit,IQ,33.6416,42.8251,57.02,40,91,8.14,overcast clouds
2876,Maniitsoq,GL,65.4167,-52.9,19.63,65,7,5.08,clear sky
2877,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.14,79,22,11.12,few clouds
2878,Kaitangata,NZ,-46.2817,169.8464,60.93,67,62,5.19,broken clouds
2879,Khatanga,RU,71.9667,102.5,-51.12,99,80,3.85,broken clouds
2880,Inhambane,MZ,-23.865,35.3833,78.31,95,10,7.72,clear sky
2881,Mwanza,TZ,-2.5167,32.9,70.12,81,97,13.89,moderate rain
2882,Ambilobe,MG,-13.2,49.05,72.95,79,7,3.96,clear sky
2883,Saint-Philippe,RE,-21.3585,55.7679,76.59,74,80,11.32,broken clouds
2884,Butaritari,KI,3.0707,172.7902,82.62,71,74,16.37,broken clouds
2885,Hasaki,JP,35.7333,140.8333,50.22,52,59,21.27,broken clouds
2886,Port Alfred,ZA,-33.5906,26.891,71.02,96,100,14.23,overcast clouds
2887,Severo-Kurilsk,RU,50.6789,156.125,33.19,87,80,12.46,broken clouds
2888,Sainte-Suzanne,RE,-20.9061,55.6089,77.22,69,90,18.41,overcast clouds
2889,Benguela,AO,-12.5763,13.4055,77.4,82,91,4.05,overcast clouds
2890,Kamina,CD,-8.7386,24.9906,65.26,98,100,8.12,light rain
2891,Ballina,AU,-28.8667,153.5667,69.78,85,92,11.34,overcast clouds
2892,Clyde River,CA,70.4692,-68.5914,-18.22,98,41,4.43,scattered clouds
2893,Osypenko,UA,46.9136,36.8253,39.65,74,100,20.45,overcast clouds
2894,Mtsensk,RU,53.2766,36.5733,28.18,84,98,10.89,overcast clouds
2895,Vao,NC,-22.6667,167.4833,75.67,93,100,14.32,light rain
2896,Puerto Cabezas,NI,14.0351,-83.3888,76.44,88,8,9.35,clear sky
2897,Kruisfontein,ZA,-34.0033,24.7314,68.88,94,100,8.72,overcast clouds
2898,San Juan,AR,-31.5375,-68.5364,77.14,40,7,19.37,clear sky
2899,Port Lincoln,AU,-34.7333,135.8667,62.47,64,88,14.36,overcast clouds
2900,Kuching,MY,1.55,110.3333,75.42,94,40,3.44,scattered clouds
2901,Cidreira,BR,-30.1811,-50.2056,71.49,87,1,13.94,clear sky
2902,Chokurdakh,RU,70.6333,147.9167,-38.67,97,98,2.33,overcast clouds
2903,Honningsvag,NO,70.9821,25.9704,31.53,95,100,17.85,light snow
2904,Siguiri,GN,11.6667,-9.5,75.61,15,84,0.43,broken clouds
2905,Alofi,NU,-19.0595,-169.9187,78.28,70,7,6.96,clear sky
2906,Nizhniy Odes,RU,63.6445,54.856,12.85,91,100,5.95,overcast clouds
2907,Linjiang,CN,41.8069,126.9078,0.18,92,32,1.52,scattered clouds
2908,Grand-Santi,GF,4.25,-54.3833,73.62,99,100,2.57,overcast clouds
2909,Cayenne,GF,4.9333,-52.3333,77.09,92,75,5.01,broken clouds
2910,Chinsali,ZM,-10.5414,32.0816,65.37,70,70,1.95,broken clouds
2911,Magadan,RU,59.5667,150.8,7.54,95,100,11.03,light snow
2912,Nome,US,64.5011,-165.4064,-16.83,76,5,6.49,clear sky
2913,Mana,GF,5.6592,-53.7767,76.59,92,100,10.6,light rain
2914,Muros,ES,42.7762,-9.0603,56.84,96,68,6.26,broken clouds
2915,Bodden Town,KY,19.2833,-81.25,81.0,84,4,3.0,clear sky
2916,Dalkeith,GB,55.8934,-3.0638,54.09,81,98,7.0,overcast clouds
2917,Dunedin,NZ,-45.8742,170.5036,61.54,62,62,5.82,broken clouds
2918,Ialibu,PG,-6.2821,143.9935,64.44,83,100,1.19,overcast clouds
2919,Rosario,AR,-32.9468,-60.6393,71.51,88,20,4.61,light rain
2920,Kapaa,US,22.0752,-159.319,78.12,59,76,1.99,broken clouds
2921,Aykhal,RU,66.0,111.5,-49.59,100,98,6.08,overcast clouds
2922,Preobrazheniye,RU,42.9019,133.9064,16.12,54,9,14.38,clear sky
2923,Lata,PT,40.1629,-8.3327,55.81,80,12,4.34,few clouds
2924,Kupang,ID,-10.1667,123.5833,79.38,100,20,1.14,few clouds
2925,Kewanee,US,41.2456,-89.9248,46.78,47,51,15.23,broken clouds
2926,College,US,64.8569,-147.8028,-8.79,61,75,3.44,mist
2927,Pihani,IN,27.6333,80.2,55.63,54,1,2.93,clear sky
2928,Ilulissat,GL,69.2167,-51.1,19.42,63,75,9.22,broken clouds
2929,Banepa,NP,27.6298,85.5214,42.21,66,0,2.95,clear sky
2930,Coruripe,BR,-10.1256,-36.1756,79.21,77,55,13.22,broken clouds
2931,Wilmington,US,34.2257,-77.9447,50.92,64,1,3.44,clear sky
2932,Touros,BR,-5.1989,-35.4608,80.74,76,8,15.59,clear sky
2933,Saldanha,ZA,-33.0117,17.9442,62.42,90,100,11.86,overcast clouds
2934,Juxtlahuaca,MX,17.4294,-99.1467,80.11,49,25,1.28,scattered clouds
2935,Namatanai,PG,-3.6667,152.4333,84.76,68,94,4.68,overcast clouds
2936,Inhuma,BR,-6.6683,-41.7078,83.55,36,88,5.73,overcast clouds
2937,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,74,20,7.0,few clouds
2938,Tuatapere,NZ,-46.1333,167.6833,64.81,54,54,4.74,broken clouds
